style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,MP
176,2026-07-31,300207 CH Equity,CNE100001260,29716101W,-0.010526315789473684,,-0.010638297872340425,,,,,,,,,,,,0.006578947368421052,,-0.02127659574468085,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,0.017857142857142856,,,,0.0024752475247524753,-3.462721938445496e-05
177,2026-07-31,300223 CH Equity,CNE100001377,29788801W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,0.014285714285714285,0.008264462809917356,0.003816793893129771,,,,,,0.011627906976744186,,,,,,,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,-0.02564102564102564,-0.017857142857142856,,,,0.0024752475247524753,0.000686589152008038
178,2026-07-31,300251 CH Equity,CNE100001617,29839701W,,,-0.010638297872340425,-0.01,,0.014285714285714285,,0.003816793893129771,-0.015151515151515152,,0.058823529411764705,-0.06666666666666667,,,,0.014084507042253521,-0.02127659574468085,,,-0.017241379310344827,,,-0.010638297872340425,0.09090909090909091,,,-0.1,,-0.01282051282051282,-0.00980392156862745,-0.002964730101966723
179,2026-07-31,300255 CH Equity,CNE1000016C2,29867201W,,,,,,-0.014285714285714285,-0.016666666666666666,-0.011235955056179775,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,0.008771929824561403,,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.002439678263630552
180,2026-07-31,300274 CH Equity,CNE1000018M7,30639201W,,-0.007692307692307693,,,,,,0.003816793893129771,,,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,0.014084507042253521,0.01098901098901099,,0.01694915254237288,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,0.017857142857142856,,,,0.0024752475247524753,0.0017892034372135397
181,2026-07-31,300308 CH Equity,CNE100001CY9,31216101W,0.010101010101010102,,,0.009900990099009901,0.01020408163265306,,0.008264462809917356,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,0.017857142857142856,,0.017857142857142856,,0.0024752475247524753,0.002337739514433108
182,2026-07-31,300316 CH Equity,CNE100001DJ8,31255301W,,,,-0.01,-0.010309278350515464,,-0.016666666666666666,0.003816793893129771,,,,,,-0.011627906976744186,,,,,,,,0.0031847133757961785,,,-0.02564102564102564,-0.017857142857142856,,,,0.0024752475247524753,-0.0033489352871298264
183,2026-07-31,300339 CH Equity,CNE100001JT4,31306901W,,,,,,,-0.016666666666666666,,,,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,0.017857142857142856,,,,0.0024752475247524753,0.001579188962137637
184,2026-07-31,300346 CH Equity,CNE100001K48,31336701W,,-0.007692307692307693,,,,,,,-0.015151515151515152,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0005482459392032156
185,2026-07-31,300347 CH Equity,CNE100001KV8,31347901W,,,,,,,-0.016666666666666666,0.003816793893129771,,,,,,,,,0.01098901098901099,0.0125,,0.008771929824561403,,,0.0036101083032490976,,,,,,,-0.00980392156862745,-0.0004361301387437247
186,2026-07-31,300390 CH Equity,CNE100001XM0,31812901W,,,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-9.795430777280968e-05
187,2026-07-31,300394 CH Equity,CNE100001XQ1,31925201W,,,,0.009900990099009901,0.01020408163265306,0.014285714285714285,,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,,0.0024752475247524753,3.8704824808145165e-05
188,2026-07-31,300395 CH Equity,CNE100001XR9,31832001W,,-0.007692307692307693,-0.010638297872340425,,,,,,-0.015151515151515152,,,,,,,,,,,,,,,,,,,,,0.0024752475247524753,-0.0014620021963364616
189,2026-07-31,300408 CH Equity,CNE100001Y42,31876201W,,,0.010869565217391304,0.009900990099009901,0.01020408163265306,0.014285714285714285,,0.003816793893129771,,,,,,,,,,,,,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,0.01282051282051282,,,,,0.0024752475247524753,0.0022383560648686854
190,2026-07-31,300413 CH Equity,CNE100001Y83,32952501W,,,-0.010638297872340425,,,0.014285714285714285,,0.003816793893129771,,,,0.0625,,,,0.014084507042253521,0.01098901098901099,,,-0.017241379310344827,,,0.0036101083032490976,-0.1,,,-0.1,,,0.0024752475247524753,-0.004377047496740726
191,2026-07-31,300418 CH Equity,CNE100001YF2,31903801W,,,0.010869565217391304,-0.01,,-0.014285714285714285,,,-0.015151515151515152,,,,,,,,0.01098901098901099,,0.01694915254237288,,,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0011281868029793182
192,2026-07-31,300433 CH Equity,CNE100001YW7,31937201W,-0.010526315789473684,,,-0.01,-0.010309278350515464,,0.008264462809917356,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,,,0.01282051282051282,,,-0.02040816326530612,0.0064516129032258064,0.0024752475247524753,-0.0019081986763758087
193,2026-07-31,300442 CH Equity,CNE100001Z58,31960901W,,,-0.010638297872340425,,,-0.014285714285714285,,-0.011235955056179775,,,,,,,-0.013157894736842105,,,,,,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,-0.0019197656615600332
194,2026-07-31,300450 CH Equity,CNE100001ZF9,31970601W,0.010101010101010102,,,,,,,0.003816793893129771,,,,,-0.011627906976744186,-0.011627906976744186,-0.013157894736842105,0.014084507042253521,0.01098901098901099,,0.01694915254237288,0.008771929824561403,,0.0031847133757961785,0.0036101083032490976,,,-0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,0.0007480912941847089
195,2026-07-31,300454 CH Equity,CNE1000033T1,32723301W,,,,,,0.014285714285714285,0.008264462809917356,0.003816793893129771,,,,,,,,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,0.017857142857142856,0.0064516129032258064,0.0024752475247524753,0.002029043105534768
196,2026-07-31,300456 CH Equity,CNE100001ZL7,31970201W,,,,,,,-0.016666666666666666,0.003816793893129771,,,,,-0.011627906976744186,,-0.013157894736842105,,,,,,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-0.003824768329235338
197,2026-07-31,300474 CH Equity,CNE100002664,32145701W,,,,,,,-0.016666666666666666,0.003816793893129771,,,,,,,-0.013157894736842105,,,,,,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-0.0036470315362635355
198,2026-07-31,300475 CH Equity,CNE1000020T8,31982701W,,,,,,0.014285714285714285,0.008264462809917356,0.003816793893129771,,,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,0.017857142857142856,0.0064516129032258064,0.0024752475247524753,0.0021474486134736674
199,2026-07-31,300476 CH Equity,CNE1000020V4,31985801W,0.010101010101010102,,-0.010638297872340425,,,,,,0.014925373134328358,0.015873015873015872,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,,,0.0064516129032258064,0.0024752475247524753,0.003059119278381735
200,2026-07-31,300487 CH Equity,CNE100002136,32002301W,-0.010526315789473684,0.014492753623188406,-0.010638297872340425,-0.01,,,,,-0.015151515151515152,-0.016129032258064516,,,,0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.001993896564231824
201,2026-07-31,300496 CH Equity,CNE1000021D0,32096101W,,,,,,0.014285714285714285,,0.003816793893129771,,,,,,,0.006578947368421052,,,,,,,0.0031847133757961785,,,-0.02564102564102564,-0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,-0.0006178849251630887
202,2026-07-31,300498 CH Equity,CNE100002508,32066801W,-0.010526315789473684,,,-0.01,-0.010309278350515464,,,,0.014925373134328358,0.015873015873015872,,,,,0.006578947368421052,,-0.02127659574468085,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,0.01282051282051282,,,,0.0064516129032258064,,0.0013494282394651957
203,2026-07-31,300502 CH Equity,CNE100002615,32133601W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,0.014285714285714285,0.008264462809917356,0.003816793893129771,-0.015151515151515152,-0.016129032258064516,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,0.017857142857142856,,,,0.0024752475247524753,0.0026878522727088903
204,2026-07-31,300548 CH Equity,CNE100002D38,32262901W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,0.014925373134328358,0.015873015873015872,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,0.017857142857142856,,0.0024752475247524753,0.004868767162431545
205,2026-07-31,300604 CH Equity,CNE100002Q09,32399601W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,,0.014925373134328358,0.015873015873015872,,,,,,,,,,,0.0045871559633027525,0.0031847133757961785,,,0.01282051282051282,,,,,0.0024752475247524753,0.004359924478493263
206,2026-07-31,300620 CH Equity,CNE100002PK8,32367801W,,,,,,,,,-0.015151515151515152,-0.016129032258064516,,,,0.011627906976744186,,,,,,,,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,,,,0.0024752475247524753,-0.0006986371338106095
207,2026-07-31,300628 CH Equity,CNE100002PC5,32373301W,,,-0.010638297872340425,,,0.014285714285714285,0.008264462809917356,0.003816793893129771,,,,,,0.011627906976744186,0.006578947368421052,,,,,,,0.0031847133757961785,-0.010638297872340425,,0.01282051282051282,,,,0.0064516129032258064,-0.00980392156862745,0.0009061460708372762
208,2026-07-31,300661 CH Equity,CNE100002NT4,32470501W,,,,,,,0.008264462809917356,0.003816793893129771,,,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,,,0.0031847133757961785,,,0.01282051282051282,0.017857142857142856,,0.017857142857142856,,0.0024752475247524753,0.0026256648006028937
209,2026-07-31,300699 CH Equity,CNE1000034T9,32530101W,-0.010526315789473684,0.014492753623188406,-0.010638297872340425,-0.01,-0.010309278350515464,,,,0.014925373134328358,0.015873015873015872,,,,0.011627906976744186,,,,,,,,,,,,,,,,0.0024752475247524753,0.0009478886651907648
210,2026-07-31,300724 CH Equity,CNE100003G91,32790101W,,,-0.010638297872340425,-0.01,-0.010309278350515464,,-0.016666666666666666,0.003816793893129771,,,,,,,,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0019704213090135894
211,2026-07-31,300748 CH Equity,CNE100003G83,32845801W,,0.014492753623188406,,0.009900990099009901,,,,0.003816793893129771,,,,,,,,-0.027777777777777776,,,,,,0.0031847133757961785,0.0036101083032490976,,,,,,,0.0024752475247524753,0.0010694643761101868
212,2026-07-31,300750 CH Equity,CNE100003662,32741501W,0.010101010101010102,-0.007692307692307693,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,,0.011627906976744186,,-0.027777777777777776,,,,0.008771929824561403,,0.0031847133757961785,-0.010638297872340425,,,,,-0.02040816326530612,0.0064516129032258064,0.0024752475247524753,0.0009644319229666885
213,2026-07-31,300751 CH Equity,CNE100003FS0,32935601W,0.010101010101010102,,,,,-0.014285714285714285,-0.016666666666666666,,-0.015151515151515152,-0.016129032258064516,,,,,-0.013157894736842105,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,-0.02040816326530612,0.0064516129032258064,0.0024752475247524753,-0.0028858552878452113
214,2026-07-31,300757 CH Equity,CNE100003JT0,33165201W,,,-0.010638297872340425,,,,,-0.011235955056179775,,,,,-0.011627906976744186,,-0.013157894736842105,-0.027777777777777776,,,0.01694915254237288,0.008771929824561403,-0.013513513513513514,-0.012658227848101266,-0.010638297872340425,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0027539519038974184
215,2026-07-31,300759 CH Equity,CNE100003JW4,33165401W,,-0.007692307692307693,,,,,0.008264462809917356,,,,,,,0.011627906976744186,,,-0.02127659574468085,,,0.008771929824561403,,,-0.010638297872340425,,,,,0.017857142857142856,,0.0024752475247524753,0.0005057389755053446
216,2026-07-31,300760 CH Equity,CNE100003G67,32896601W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,,0.008264462809917356,0.003816793893129771,,,,,,,,,,0.0125,,,,,,,,,,,0.0064516129032258064,0.0024752475247524753,-0.0003472456320180159
217,2026-07-31,300763 CH Equity,CNE100003JZ7,33131301W,0.010101010101010102,,0.010869565217391304,,,,,-0.011235955056179775,,,,,-0.011627906976744186,-0.011627906976744186,-0.013157894736842105,0.014084507042253521,0.01098901098901099,,,0.008771929824561403,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,,-0.017857142857142856,,-0.02040816326530612,,0.0024752475247524753,-0.001664195452793601
218,2026-07-31,300765 CH Equity,CNE100003K04,33129401W,0.010101010101010102,-0.007692307692307693,,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,-0.011627906976744186,-0.011627906976744186,,,-0.02127659574468085,,-0.017241379310344827,,,,0.0036101083032490976,,,,,,-0.01282051282051282,0.0024752475247524753,-0.00022767064804556656
219,2026-07-31,300782 CH Equity,CNE100003QK4,33263901W,,,-0.010638297872340425,-0.01,-0.010309278350515464,,0.008264462809917356,,,,,,-0.011627906976744186,-0.011627906976744186,-0.013157894736842105,,,,,,-0.013513513513513514,-0.012658227848101266,-0.010638297872340425,,,,,0.017857142857142856,-0.01282051282051282,-0.00980392156862745,-0.003025559333379075
220,2026-07-31,300803 CH Equity,CNE000001QQ6,33497501W,,,,,,,0.008264462809917356,0.003816793893129771,,,,,,,0.006578947368421052,-0.027777777777777776,0.01098901098901099,-0.02564102564102564,0.01694915254237288,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,,,0.0024752475247524753,0.000765863543424698
221,2026-07-31,300832 CH Equity,CNE100003T39,33837401W,,,-0.010638297872340425,,,0.014285714285714285,,0.003816793893129771,,,,,,0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,0.0064516129032258064,-0.00980392156862745,0.00019168733205296505
222,2026-07-31,300857 CH Equity,CNE100004173,34525801W,,,,,,-0.014285714285714285,0.008264462809917356,-0.011235955056179775,,,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,0.017857142857142856,,0.017857142857142856,,0.0024752475247524753,0.0018530118827403575
223,2026-07-31,300866 CH Equity,CNE1000047B9,33949401W,0.010101010101010102,,,,,,0.008264462809917356,0.003816793893129771,,,,,0.011627906976744186,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,,,,,,,,0.0024752475247524753,0.001624334084398743
224,2026-07-31,300896 CH Equity,CNE100004868,34019201W,,,,,,0.014285714285714285,0.008264462809917356,0.003816793893129771,,,,,,,,,,-0.02564102564102564,,,,,,,,,,,0.0064516129032258064,0.0024752475247524753,0.0010013396573954096
225,2026-07-31,300919 CH Equity,CNE1000049X9,34607201W,,,0.010869565217391304,,,,,-0.011235955056179775,,,,,,,0.006578947368421052,-0.027777777777777776,,,-0.017241379310344827,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,-0.017857142857142856,,,,0.0024752475247524753,-0.001751798001249508
226,2026-07-31,301236 CH Equity,CNE1000058S0,18604101W,,,,,,,,,,,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,0.000253367117000896
227,2026-07-31,301269 CH Equity,CNE100005GY1,35399801W,,,,,,,,0.003816793893129771,,,,,,,-0.013157894736842105,,,,,,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0003917158776432222
228,2026-07-31,301308 CH Equity,CNE100005K10,35384701W,0.010101010101010102,,0.010869565217391304,0.009900990099009901,0.01020408163265306,-0.014285714285714285,0.008264462809917356,-0.011235955056179775,0.014925373134328358,0.015873015873015872,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,0.0026104420190153
229,2026-07-31,301358 CH Equity,CNE100005YS6,35566601W,0.010101010101010102,0.014492753623188406,0.010869565217391304,0.009900990099009901,0.01020408163265306,,,,,,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,-0.017241379310344827,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,-0.017857142857142856,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,0.0013985735272559262
230,2026-07-31,301550 CH Equity,CNE1000068M2,35831301W,,,,,,,,0.003816793893129771,,,,,,,-0.013157894736842105,,,-0.02564102564102564,-0.017241379310344827,,-0.013513513513513514,-0.012658227848101266,,,,,,,-0.01282051282051282,,-0.0020704665034290974
231,2026-07-31,302132 CH Equity,CNE100006T10,29519401W,-0.010526315789473684,,-0.010638297872340425,,-0.010309278350515464,,-0.016666666666666666,0.003816793893129771,0.014925373134328358,0.015873015873015872,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,0.017857142857142856,,,-0.01282051282051282,-0.00980392156862745,0.00016939289264284357
232,2026-07-31,600000 CH Equity,CNE0000011B7,24382901W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,,0.008264462809917356,0.003816793893129771,,,,,,,-0.013157894736842105,,-0.02127659574468085,-0.02564102564102564,,,,-0.012658227848101266,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0022383136416001983
233,2026-07-31,600008 CH Equity,CNE000001295,25982901W,0.010101010101010102,,,,,,-0.016666666666666666,,,,,,,,,,,0.0125,-0.017241379310344827,,,0.0031847133757961785,0.0036101083032490976,-0.1,0.01282051282051282,,,,-0.01282051282051282,,-0.003364025900155794
234,2026-07-31,600009 CH Equity,CNE000000V89,24363201W,,,-0.010638297872340425,,,,,,,,,,-0.011627906976744186,,-0.013157894736842105,0.014084507042253521,,,,0.008771929824561403,-0.013513513513513514,-0.012658227848101266,0.0036101083032490976,,,0.017857142857142856,,,0.0064516129032258064,-0.00980392156862745,-0.00043638321171616623
235,2026-07-31,600010 CH Equity,CNE0000017H1,25133401W,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.0006235190832594935
236,2026-07-31,600011 CH Equity,CNE000001998,03074702W,,-0.007692307692307693,0.010869565217391304,,,,,,,,,0.0625,,,,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,0.05,,0.0064516129032258064,,0.0035343447328605917
237,2026-07-31,600015 CH Equity,CNE000001FW7,26001001W,-0.010526315789473684,0.014492753623188406,,-0.01,-0.010309278350515464,,0.008264462809917356,0.003816793893129771,,,,,,,,0.014084507042253521,-0.02127659574468085,-0.02564102564102564,0.01694915254237288,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,,-0.00980392156862745,-0.0007419336356672159
238,2026-07-31,600016 CH Equity,CNE0000015Y0,24948201W,,,,-0.01,-0.010309278350515464,,,0.003816793893129771,,,,,,,-0.013157894736842105,0.014084507042253521,-0.02127659574468085,,,,,-0.012658227848101266,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0011008399637735086
239,2026-07-31,600019 CH Equity,CNE0000015R4,24947901W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,-0.0011216704314608043
240,2026-07-31,600021 CH Equity,CNE000001G53,26016301W,,,,,,,,,,,,,,,,,,-0.02564102564102564,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,0.01282051282051282,,-0.1,,,,-0.002301972646815313
241,2026-07-31,600023 CH Equity,CNE100001SP3,31693701W,-0.010526315789473684,0.014492753623188406,-0.010638297872340425,-0.01,-0.010309278350515464,,0.008264462809917356,,,,,-0.06666666666666667,,,,,,0.0125,0.01694915254237288,-0.017241379310344827,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,0.01282051282051282,,,,,,-0.000900304474470049
242,2026-07-31,600026 CH Equity,CNE000001BD6,21175902W,0.010101010101010102,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,-0.02564102564102564,,0.05,,,-0.00980392156862745,0.002819550320621267
243,2026-07-31,600027 CH Equity,CNE000001LJ2,23602502W,,-0.007692307692307693,,0.009900990099009901,0.01020408163265306,,0.008264462809917356,,0.014925373134328358,0.015873015873015872,,-0.06666666666666667,,,,,,0.0125,-0.017241379310344827,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,0.09090909090909091,,,0.05,,0.0064516129032258064,,0.006045641902944326
244,2026-07-31,600028 CH Equity,CNE0000018G1,14075602W,-0.010526315789473684,,-0.010638297872340425,-0.01,-0.010309278350515464,,,,,,,,0.011627906976744186,,,,,,,,,,,,,,0.05,-0.02040816326530612,,0.0024752475247524753,-0.000770291120894089
245,2026-07-31,600029 CH Equity,CNE000001FG0,20580902W,-0.010526315789473684,0.014492753623188406,,-0.01,-0.010309278350515464,-0.014285714285714285,,-0.011235955056179775,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,-0.001277872822312788
246,2026-07-31,600030 CH Equity,CNE000001DB6,25712001W,0.010101010101010102,-0.007692307692307693,,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,,,0.006578947368421052,-0.027777777777777776,,,0.01694915254237288,0.008771929824561403,,0.0031847133757961785,-0.010638297872340425,,,,,,,0.0024752475247524753,0.0012418885695093154
247,2026-07-31,600031 CH Equity,CNE000001F70,26012701W,,-0.007692307692307693,,,,,,0.003816793893129771,,,,,-0.011627906976744186,,,0.014084507042253521,0.01098901098901099,,,0.008771929824561403,,0.0031847133757961785,0.0036101083032490976,,,0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,0.0018416401091558244
248,2026-07-31,600036 CH Equity,CNE000001B33,25402301W,,,,,,,,0.003816793893129771,,,,,,,,,,-0.02564102564102564,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,,0.0024752475247524753,0.0001341402272123834
249,2026-07-31,600038 CH Equity,CNE0000015V6,25999401W,,,,,,,,0.003816793893129771,,,,,,,,0.014084507042253521,0.01098901098901099,,-0.017241379310344827,-0.017241379310344827,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,,,,-0.01282051282051282,0.0024752475247524753,-0.00013363706911970983
250,2026-07-31,600039 CH Equity,CNE000001DQ4,27075201W,-0.010526315789473684,-0.007692307692307693,-0.010638297872340425,,,-0.014285714285714285,,,,,,,,-0.011627906976744186,,0.014084507042253521,0.01098901098901099,,-0.017241379310344827,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,,-0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,-0.0019345205486486052
251,2026-07-31,600050 CH Equity,CNE000001CS2,25736201W,,,,0.009900990099009901,,-0.014285714285714285,,0.003816793893129771,,,,0.0625,,,,0.014084507042253521,-0.02127659574468085,,-0.017241379310344827,0.008771929824561403,,,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,0.0011001356762339576
252,2026-07-31,600060 CH Equity,CNE000000PF3,24379501W,,-0.007692307692307693,,,,0.014285714285714285,,0.003816793893129771,,,,,0.011627906976744186,0.011627906976744186,0.006578947368421052,,,0.0125,0.01694915254237288,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,,,,0.0064516129032258064,0.0024752475247524753,0.0022887080703924145
253,2026-07-31,600061 CH Equity,CNE000000Q11,27244501W,,,,,,,-0.016666666666666666,,,,,,,,,,0.01098901098901099,0.0125,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,,,,,0.0024752475247524753,-7.717861446305337e-05
254,2026-07-31,600066 CH Equity,CNE000000PY4,26027901W,0.010101010101010102,,,0.009900990099009901,0.01020408163265306,0.014285714285714285,,0.003816793893129771,,,,,-0.011627906976744186,-0.011627906976744186,0.006578947368421052,,0.01098901098901099,,0.01694915254237288,,0.0045871559633027525,0.0031847133757961785,-0.010638297872340425,,,-0.017857142857142856,,,0.0064516129032258064,-0.00980392156862745,0.0009534511981307838
255,2026-07-31,600085 CH Equity,CNE000000R69,25130201W,-0.010526315789473684,,-0.010638297872340425,,,,0.008264462809917356,,,,,,,,,,0.01098901098901099,0.0125,,0.008771929824561403,,,0.0036101083032490976,,,,,,0.0064516129032258064,0.0024752475247524753,0.0006977271405193644
256,2026-07-31,600089 CH Equity,CNE000000RB8,27104701W,,0.014492753623188406,-0.010638297872340425,0.009900990099009901,0.01020408163265306,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,-0.02127659574468085,,,,,0.0031847133757961785,,,,,,,,0.0024752475247524753,0.0005196537620919984
257,2026-07-31,600096 CH Equity,CNE000000S01,27087001W,-0.010526315789473684,,-0.010638297872340425,,,,,,,,,,,,,,,,,,,,-0.010638297872340425,,,,,,,-0.00980392156862745,-0.0017942612925283558
258,2026-07-31,600104 CH Equity,CNE000000TY6,24380401W,-0.010526315789473684,-0.007692307692307693,,-0.01,-0.010309278350515464,,,0.003816793893129771,,,,-0.06666666666666667,,,,,,0.0125,,0.008771929824561403,0.0045871559633027525,0.0031847133757961785,,,,-0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,-0.0020450242121664475
259,2026-07-31,600105 CH Equity,CNE000000T83,27197501W,,,,,,,,-0.011235955056179775,,,,,,,0.006578947368421052,,,,,,0.0045871559633027525,0.0031847133757961785,0.0036101083032490976,,0.01282051282051282,,,,,0.0024752475247524753,0.0004901741340586723
260,2026-07-31,600109 CH Equity,CNE000000SV4,27202001W,0.010101010101010102,-0.007692307692307693,,0.009900990099009901,0.01020408163265306,,,0.003816793893129771,,,,,,,0.006578947368421052,,,0.0125,0.01694915254237288,0.008771929824561403,,0.0031847133757961785,,,,,,,,0.0024752475247524753,0.002314950515223272
261,2026-07-31,600111 CH Equity,CNE000000T18,27104401W,,-0.007692307692307693,,0.009900990099009901,,,,,0.014925373134328358,0.015873015873015872,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,0.0036101083032490976,,,,,,,0.0024752475247524753,0.0017383592741070195
